Fecha,Tipo de usuario,Edad,Sexo,Categoría de afinidad (cobertura),Segmento de mercado,Sesiones
20200809,New Visitor,25-34,female,Shoppers/Bargain Hunters,Home & Garden/Home Furnishings,10
20200824,New Visitor,45-54,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home & Garden Services/Landscape Design,10
20200822,New Visitor,35-44,female,Shoppers/Bargain Hunters,Real Estate/Residential Properties/Residential Properties (For Sale),10
20200823,New Visitor,55-64,female,News & Politics/Avid News Readers,Employment,10
20200811,New Visitor,35-44,female,Beauty & Wellness/Frequently Visits Salons,Apparel & Accessories/Women's Apparel,10
20200823,New Visitor,35-44,female,Lifestyles & Hobbies/Family-Focused,Home & Garden/Home & Garden Services,10
20200825,New Visitor,35-44,female,Lifestyles & Hobbies/Business Professionals,Apparel & Accessories/Shoes,10
20200823,New Visitor,25-34,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Outerwear,10
20200804,New Visitor,25-34,female,Lifestyles & Hobbies/Business Professionals,Apparel & Accessories/Women's Apparel,10
20200829,New Visitor,25-34,female,Technology/Mobile Enthusiasts,Consumer Electronics/Mobile Phones,10
20200821,New Visitor,35-44,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Men's Apparel,10
20200831,New Visitor,35-44,male,Sports & Fitness/Sports Fans,Autos & Vehicles/Motor Vehicles/Motor Vehicles (Used),10
20200824,New Visitor,45-54,female,Sports & Fitness/Sports Fans,Apparel & Accessories/Women's Apparel,10
20200826,New Visitor,35-44,female,Media & Entertainment/Movie Lovers,Apparel & Accessories/Shoes,10
20200821,New Visitor,25-34,male,Media & Entertainment/Music Lovers,Employment,10
20200806,New Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Apparel & Accessories/Men's Apparel,10
20200828,New Visitor,35-44,female,Technology/Mobile Enthusiasts,Consumer Electronics/Mobile Phones,10
20200814,New Visitor,25-34,female,Media & Entertainment/Movie Lovers,Apparel & Accessories,10
20200812,New Visitor,25-34,female,Lifestyles & Hobbies/Business Professionals,Employment,10
20200823,New Visitor,25-34,female,Shoppers/Luxury Shoppers,Apparel & Accessories/Women's Apparel,10
20200823,New Visitor,25-34,female,Travel/Travel Buffs,Apparel & Accessories,10
20200811,New Visitor,25-34,female,Lifestyles & Hobbies/Fashionistas,Employment,10
20200815,New Visitor,25-34,female,Media & Entertainment/TV Lovers,Apparel & Accessories,10
20200831,New Visitor,35-44,male,Technology/Technophiles,Consumer Electronics/Mobile Phones,10
20200824,New Visitor,25-34,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Shoes/Dress Shoes,10
20200831,New Visitor,35-44,female,Media & Entertainment/Movie Lovers,Home & Garden/Home Furnishings,10
20200820,New Visitor,18-24,female,Media & Entertainment/TV Lovers,Apparel & Accessories/Women's Apparel,10
20200827,New Visitor,35-44,female,Shoppers/Shopaholics,Apparel & Accessories/Men's Apparel,10
20200831,New Visitor,25-34,male,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Shoes/Athletic Shoes,10
20200831,New Visitor,25-34,female,Food & Dining/Foodies,Apparel & Accessories/Men's Apparel,10
20200827,New Visitor,55-64,female,Beauty & Wellness/Beauty Mavens,Home & Garden/Home Furnishings/Kitchen & Dining Room,10
20200815,New Visitor,25-34,female,Shoppers/Value Shoppers,Baby & Children's Products/Baby & Children's Apparel/Children's Apparel,10
20200813,New Visitor,35-44,male,Lifestyles & Hobbies/Business Professionals,Consumer Electronics/Mobile Phones,10
20200822,New Visitor,18-24,female,Shoppers/Shopaholics,Apparel & Accessories/Shoes,10
20200825,New Visitor,35-44,female,Lifestyles & Hobbies/Family-Focused,Financial Services/Credit & Lending,10
20200807,New Visitor,25-34,male,Lifestyles & Hobbies/Business Professionals,Apparel & Accessories/Women's Apparel,10
20200810,New Visitor,55-64,female,Beauty & Wellness/Beauty Mavens,Home & Garden/Home Furnishings,10
20200804,New Visitor,25-34,female,Beauty & Wellness/Frequently Visits Salons,Apparel & Accessories/Shoes/Dress Shoes,10
20200828,New Visitor,45-54,female,Beauty & Wellness/Beauty Mavens,Home & Garden/Home & Garden Services/Architectural Services,10
20200815,New Visitor,25-34,female,Lifestyles & Hobbies/Fashionistas,Baby & Children's Products/Baby & Children's Apparel/Children's Apparel,10
20200831,New Visitor,35-44,female,Shoppers/Shopaholics,Apparel & Accessories/Shoes/Athletic Shoes,10
20200822,New Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Real Estate/Residential Properties,10
20200830,New Visitor,25-34,female,Shoppers/Shopaholics,Apparel & Accessories/Shoes/Dress Shoes,10
20200831,New Visitor,55-64,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Shoes/Athletic Shoes,10
20200811,New Visitor,25-34,male,Home & Garden/Do-It-Yourselfers,Consumer Electronics/Mobile Phones,10
20200821,New Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home & Garden Services,10
20200825,New Visitor,55-64,female,News & Politics/Avid News Readers/Entertainment News Enthusiasts,Home & Garden/Home & Garden Services/Landscape Design,10
20200824,New Visitor,25-34,male,Media & Entertainment/Movie Lovers,Employment,10
20200830,New Visitor,45-54,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Home & Garden/Home Decor,10
20200828,New Visitor,55-64,female,Home & Garden/Home Decor Enthusiasts,Apparel & Accessories/Women's Apparel,10
20200815,New Visitor,18-24,female,Lifestyles & Hobbies/Fashionistas,Employment,10
20200814,New Visitor,25-34,male,Shoppers/Shopaholics,Apparel & Accessories/Shoes,10
20200830,New Visitor,25-34,male,Vehicles & Transportation/Auto Enthusiasts,Apparel & Accessories/Shoes,10
20200822,New Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Education/Post-Secondary Education,10
20200824,New Visitor,35-44,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Home & Garden/Home Decor,10
20200823,New Visitor,25-34,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Shoes/Dress Shoes,10
20200808,New Visitor,18-24,female,Beauty & Wellness/Frequently Visits Salons,Apparel & Accessories/Shoes/Athletic Shoes,10
20200831,New Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Activewear,10
20200823,New Visitor,55-64,female,Shoppers/Value Shoppers,Home & Garden/Home & Garden Services/Painting Services,10
20200813,New Visitor,35-44,female,Beauty & Wellness/Frequently Visits Salons,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,10
20200821,New Visitor,35-44,female,Beauty & Wellness/Beauty Mavens,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,10
20200815,New Visitor,55-64,female,Beauty & Wellness/Frequently Visits Salons,Home & Garden/Home Decor,10
20200822,New Visitor,25-34,female,Shoppers/Bargain Hunters,Apparel & Accessories,10
20200825,New Visitor,35-44,female,Shoppers/Value Shoppers,Employment,10
20200811,New Visitor,25-34,female,Lifestyles & Hobbies/Business Professionals,Apparel & Accessories/Shoes/Athletic Shoes,10
20200828,New Visitor,25-34,female,Shoppers/Shoppers by Store Type/Convenience Store Shoppers,Apparel & Accessories/Women's Apparel,10
20200804,New Visitor,25-34,male,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Shoes,10
20200819,New Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Real Estate/Residential Properties/Residential Properties (For Sale)/Houses (For Sale)/Preowned Houses (For Sale),10
20200826,New Visitor,25-34,female,Lifestyles & Hobbies/Fashionistas,Consumer Electronics/Mobile Phones,10
20200831,New Visitor,45-54,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Men's Apparel,10
20200830,New Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home Furnishings/Kitchen & Dining Room,10
20200827,New Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories,10
20200820,New Visitor,55-64,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Apparel & Accessories/Women's Apparel,10
20200820,New Visitor,25-34,male,Media & Entertainment/TV Lovers,Apparel & Accessories/Shoes,10
20200812,New Visitor,25-34,female,Media & Entertainment/TV Lovers,Apparel & Accessories,10
20200818,New Visitor,25-34,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Employment,10
20200831,New Visitor,35-44,female,Beauty & Wellness/Frequently Visits Salons,Apparel & Accessories/Shoes/Athletic Shoes,10
20200822,New Visitor,25-34,female,Beauty & Wellness/Frequently Visits Salons,Apparel & Accessories/Men's Apparel,10
20200831,New Visitor,25-34,female,Food & Dining/Fast Food Cravers,Real Estate/Residential Properties/Residential Properties (For Rent)/Apartments (For Rent),10
20200825,New Visitor,55-64,female,Lifestyles & Hobbies/Pet Lovers,Home & Garden/Home & Garden Services,10
20200826,New Visitor,35-44,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Apparel & Accessories/Shoes/Athletic Shoes,10
20200831,New Visitor,35-44,female,Shoppers/Shopaholics,Apparel & Accessories/Women's Apparel,10
20200811,New Visitor,35-44,female,Lifestyles & Hobbies/Family-Focused,Home & Garden/Home Furnishings,10
20200811,New Visitor,25-34,female,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,Apparel & Accessories/Women's Apparel,10
20200811,New Visitor,35-44,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Men's Apparel,10
20200806,New Visitor,25-34,male,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Men's Apparel,10
20200825,New Visitor,55-64,female,Vehicles & Transportation/Auto Enthusiasts,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,10
20200820,New Visitor,35-44,female,Shoppers/Bargain Hunters,Apparel & Accessories,10
20200822,New Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Apparel & Accessories/Men's Apparel,10
20200806,New Visitor,45-54,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home Decor,10
20200829,New Visitor,35-44,female,Shoppers/Bargain Hunters,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,10
20200829,New Visitor,35-44,female,Media & Entertainment/Movie Lovers,Apparel & Accessories/Women's Apparel,10
20200828,New Visitor,55-64,female,Media & Entertainment/TV Lovers,Apparel & Accessories,10
20200822,New Visitor,55-64,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Home & Garden/Home & Garden Services/Painting Services,10
20200806,New Visitor,25-34,male,Media & Entertainment/Light TV Viewers,Consumer Electronics/Mobile Phones,10
20200821,New Visitor,25-34,female,Food & Dining/Foodies,Apparel & Accessories/Activewear,10
20200822,New Visitor,25-34,male,Lifestyles & Hobbies/Business Professionals,Apparel & Accessories/Men's Apparel,10
20200821,New Visitor,25-34,female,Lifestyles & Hobbies/Green Living Enthusiasts,Apparel & Accessories/Women's Apparel,10
20200805,New Visitor,55-64,female,Shoppers/Bargain Hunters,Home & Garden/Home Decor,10
20200821,New Visitor,45-54,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Shoes/Athletic Shoes,10
20200825,New Visitor,35-44,female,Shoppers/Shoppers by Store Type/Convenience Store Shoppers,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,10
20200822,New Visitor,18-24,female,Media & Entertainment/Music Lovers,Consumer Electronics/Mobile Phones,10
20200828,New Visitor,45-54,female,Lifestyles & Hobbies/Fashionistas,Education/Post-Secondary Education,10
20200823,New Visitor,25-34,female,Media & Entertainment/Movie Lovers,Real Estate/Residential Properties/Residential Properties (For Rent),10
20200824,New Visitor,18-24,female,Shoppers/Bargain Hunters,Apparel & Accessories/Shoes/Athletic Shoes,10
20200822,New Visitor,25-34,female,Food & Dining/Fast Food Cravers,Apparel & Accessories,10
20200821,New Visitor,45-54,female,Media & Entertainment/TV Lovers,Financial Services/Banking Services,10
20200821,New Visitor,25-34,male,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Women's Apparel,10
20200821,New Visitor,25-34,male,Media & Entertainment/Movie Lovers,Apparel & Accessories/Women's Apparel,10
20200806,New Visitor,25-34,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Activewear,10
20200824,New Visitor,35-44,female,Shoppers/Shopaholics,Apparel & Accessories,10
20200830,New Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Real Estate/Residential Properties/Residential Properties (For Sale),10
20200825,New Visitor,35-44,female,Lifestyles & Hobbies/Green Living Enthusiasts,Real Estate/Residential Properties/Residential Properties (For Sale),10
20200808,New Visitor,18-24,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Shoes/Athletic Shoes,10
20200810,New Visitor,25-34,male,Media & Entertainment/Movie Lovers,Apparel & Accessories/Shoes,10
20200815,New Visitor,25-34,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Baby & Children's Products/Baby & Children's Apparel/Children's Apparel,10
20200806,New Visitor,25-34,female,Beauty & Wellness/Frequently Visits Salons,Apparel & Accessories/Men's Apparel,10
20200815,New Visitor,18-24,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Women's Apparel,10
20200813,New Visitor,45-54,female,Home & Garden/Do-It-Yourselfers,Home & Garden/Home & Garden Services,10
20200815,New Visitor,35-44,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Formal Wear,10
20200811,New Visitor,25-34,female,Lifestyles & Hobbies/Business Professionals,Apparel & Accessories/Activewear,10
20200828,New Visitor,25-34,female,Food & Dining/Coffee Shop Regulars,Apparel & Accessories/Shoes/Athletic Shoes,10
20200825,New Visitor,25-34,male,Food & Dining/Fast Food Cravers,Apparel & Accessories/Women's Apparel,10
20200821,New Visitor,25-34,male,Lifestyles & Hobbies/Business Professionals,Consumer Electronics/Mobile Phones,10
20200831,New Visitor,35-44,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home Decor,10
20200831,New Visitor,25-34,male,Shoppers/Shopaholics,Apparel & Accessories/Activewear,10
20200806,New Visitor,25-34,female,Food & Dining/Foodies,Home & Garden/Home Furnishings,10
20200823,New Visitor,55-64,female,Travel/Travel Buffs,Home & Garden/Home & Garden Services/Architectural Services,10
20200812,New Visitor,25-34,female,Shoppers/Value Shoppers,Real Estate/Residential Properties/Residential Properties (For Sale),10
20200822,New Visitor,35-44,female,Shoppers/Value Shoppers,Apparel & Accessories/Shoes,10
20200821,New Visitor,25-34,female,Lifestyles & Hobbies/Family-Focused,Home & Garden/Home & Garden Services,10
20200831,New Visitor,45-54,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories,10
20200829,New Visitor,35-44,female,Lifestyles & Hobbies/Family-Focused,Financial Services/Banking Services,10
20200823,New Visitor,25-34,female,Media & Entertainment/Movie Lovers,Apparel & Accessories/Activewear,10
20200829,New Visitor,25-34,male,Home & Garden/Home Decor Enthusiasts,Apparel & Accessories/Shoes,10
20200822,New Visitor,18-24,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Shoes,10
20200828,New Visitor,45-54,female,Media & Entertainment/Movie Lovers,Education/Post-Secondary Education,10
20200809,New Visitor,25-34,male,Shoppers/Value Shoppers,Apparel & Accessories/Shoes/Athletic Shoes,10
20200811,New Visitor,25-34,female,Technology/Technophiles,Apparel & Accessories/Men's Apparel,10
20200828,New Visitor,25-34,female,Media & Entertainment/Music Lovers,Home & Garden/Home Furnishings,10
20200825,New Visitor,25-34,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Software/Business & Productivity Software,10
20200817,New Visitor,25-34,female,Food & Dining/Fast Food Cravers,Financial Services/Banking Services,10
20200804,New Visitor,25-34,female,Shoppers/Shopaholics,Apparel & Accessories/Shoes/Dress Shoes,10
20200813,New Visitor,35-44,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Women's Apparel,10
20200818,New Visitor,25-34,female,Food & Dining/Coffee Shop Regulars,Apparel & Accessories/Women's Apparel,10
20200824,New Visitor,55-64,female,Shoppers/Shopaholics,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,10
20200818,New Visitor,18-24,female,Media & Entertainment/Movie Lovers,Employment,10
20200826,New Visitor,55-64,female,Food & Dining/Coffee Shop Regulars,Education/Post-Secondary Education,10
